,Chistes,id
3493,¿Qué hace Doctor Strange en un bar? Cualquier truco sorprendente.,5500
3494,¿Cuál es el corte de pelo favorito de Wolverine? Garras de león.,5501
3495,¿Qué hace Thor cuando está aburrido? Fabrica martillos.,5502
3496,¿Qué lleva Spider-Man en su mochila? Telas de la-escuela.,5503
3497,¿Qué usa Iron Man para peinarse? Un hierra-peine.,5504
3498,¿Por qué Capitán América siempre lleva paraguas? Para no mojarse el escudo.,5505
3499,¿Qué pasa cuando Aquaman tiene frío? Se convierte en Gélido-man.,5506
3500,¿Qué superhéroe siempre gana al póker? Bluff-Man.,5507
3501,¿Qué superhéroe siempre da las mejores noticias? Reporter-Man.,5508
3502,¿Cómo llama Wonder Woman a su hermana? Wonder-sis.,5509
3503,¿Por qué Black Panther no puede pescar? Porque siempre usa las garras.,5510
3504,¿Qué hace Hulk en la peluquería? Hulk-ojos.,5511
3505,¿Adónde va Superman cuando está cansado? A la Super-sala de descanso.,5512
3506,¿Qué hace Wonder Woman en el campo de golf? Wonder-golf.,5513
3507,¿Por qué Spider-Man se lleva bien con todos? Porque es muy amigable-vecino.,5514
3508,¿Qué usa Thor para conectarse a internet? Mar-tillo ment.,5515
3509,¿Dónde guarda Flash sus fotos? En un flash-memorístico.,5516
3510,¿Por qué Batman nunca se pierde? Porque tiene bat-GPS.,5517
3511,¿Qué lleva Iron Man en su maletín? Hierro-utas.,5518
3512,¿Qué hace Hulk cuando tiene hambre? Hulk-miga.,5519
3513,¿Cómo le llaman a Flash en el trabajo? El rayo-ente.,5520
3514,¿Qué hace Capitán América en la feria? Escudo-la-zona.,5521
3515,¿Por qué Wonder Woman nunca usa reloj? Porque ya tiene su lazo de tiempo.,5522
3516,¿Qué hace Thor en la montaña? Martillar-bres.,5523
3517,¿Cuál es el deporte favorito de Spider-Man? Escalar-rocas.,5524
3518,¿Qué toma Iron Man para el dolor de cabeza? Hierro-ahex.,5525
3519,¿Qué hace Flash en una carrera de caracoles? Los dirige.,5526
3520,¿Qué le dice Hulk a su novia? Te amo desde mis verdes entrañas.,5527
3521,¿Qué incluye el sándwich de Superman? Súper lechuga.,5528
3522,¿Por qué Spider-Man siempre está limpio? Porque siempre está tejiendo trap-o.,5529
3523,¿Cómo paga Batman en el supermercado? Con su bat-tarjeta.,5530
3524,¿Por qué el personaje de Mario siempre está feliz? ¡Porque Luigi-le la alegría!,5531
3525,¿Cuál es el colmo de Sonic el Erizo? ¡Ser un lento para desayunar!,5532
3526,¿Qué hace un jugador de Tetris en la vida real? ¡Ordena su ropa en líneas perfectas!,5533
3527,¿Cómo se llama la madre de todos los personajes de videojuegos? ¡Mam-atari!,5534
3528,¿Qué hace un gamer cuando se aburre de jugar? ¡Desconcha!,5535
3529,¿Qué dijo el personaje de Pac-Man cuando abrió la puerta? ¡Estás en pérd-Pac!,5536
3530,¿Por qué nunca le creen a Lara Croft? ¡Porque siempre cuenta historias de un Tomb-raider!,5537
3531,¿Qué hace un jugador de FIFA cuando tiene frío? ¡Se pone una Playstation!,5538
3532,¿Cuál es el videojuego favorito de los carpinteros? ¡El Minecraft!,5539
3533,¿Por qué Link nunca se pierde en sus aventuras? ¡Porque siempre lleva un Zelda-nav!,5540
3534,¿Qué le dice Spider-Man a su consuela? ¡Guarda el savegame!,5541
3535,¿Cómo se despiden los personajes de Street Fighter? ¡Hasta la vista Hadouken!,5542
3536,¿Qué tienen en común los videojuegos y los libros? ¡Ambos te llevan a otro mundo!,5543
3537,¿Cómo llama Mario a su comida favorita? ¡Super espaguetti!,5544
3538,¿Cuál es el animal favorito de Sonic? ¡El Erizo-pardo!,5545
3539,¿Por qué los Pokémon no pueden mentir? ¡Porque Pikachu no miente te!,5546
3540,¿Qué hace Zelda en su tiempo libre? ¡Lee libros de Link!,5547
3541,¿Por qué a los fantasmas de Pac-Man les gusta tanto el invierno? ¡Porque les encanta Blinky-navidad!,5548
3542,¿Dónde estaciona Mario su coche? ¡En el Parque Koopa!,5549
3543,¿Qué hace Yoshi si está cansado de andar? ¡Se monta en Mario!,5550
3544,¿Cuál es el objeto favorito de Donkey Kong? ¡El b-añao!,5551
3545,¿Por qué Pikachu siempre gana carreras? ¡Porque corre-voltosa mente!,5552
3546,¿Cómo saluda un jugador de Counter-Strike? ¡Hola camPadre!,5553
3547,¿Cuál es el videojuego favorito de las arañas? ¡Spider-Vania!,5554
3548,¿Qué hace Mario en la playa? ¡Busca el peach-o perfecto!,5555
3549,¿Qué hace Donkey Kong cuando le invitan a una fiesta? ¡Lleva bananos flambeados!,5556
3550,¿Cómo se despide Pikachu? ¡Nos ve-mos!,5557
3551,¿Cuál es el arma favorita de los gatos en los videojuegos? ¡Las garras de cat-com!,5558
3552,¿Qué hace un jugador de World of Warcraft en una parrillada? ¡Sube su nivel de barbacoa!,5559
3553,¿Cuál es el videojuego favorito de un caracol? ¡Des-pac-Man!,5560
3554,¿Qué hace un jugador de Fortnite en Halloween? ¡Construye su casa encantada!,5561
3555,¿Por qué Master Chief no va al gimnasio? ¡Porque ya tiene HALO calambre!,5562
3556,¿Qué hace Sonic si se pierde en la ciudad? ¡Busca su calle con más velocidad!,5563
3557,¿Cuál es la estación favorita de Nathan Drake? ¡El otoño de la Guerra!,5564
3558,¿Qué le dice un zombie a otro en Resident Evil? ¡No te Raccoon-fíes de nadie!,5565
3559,¿Cómo se llama el hermano de Luigi que le gusta el surf? ¡Wav-e-Luigi!,5566
3560,¿Qué hace Pac-Man para relajarse? ¡Come fantasmas en su tiempo libre!,5567
3561,¿Por qué nunca puedes ganar una partida de ajedrez contra Mario? ¡Porque siempre es el rey del castillo!,5568
3562,¿Qué hace un personaje de GTA en su tiempo libre? ¡Conduce legalmente!,5569
3563,¿Cuál es la comida favorita de Samus Aran? ¡Los Metroid-cijicos!,5570
3564,¿Qué hace un Thief en sus días libres? ¡Se toma un respiro ladrón-ico!,5571
3565,¿Cuál es el Pokémon más romántico? ¡El Pikachu loquita!,5572
3566,¿Por qué al Koopa Troopa no le gustan las fiestas de piscina? ¡Porque siempre pierde la cáscara!,5573
3567,¿Qué hace un personaje de Doom para relajarse? ¡PISTola de agua!,5574
3568,¿Cuál es el transporte favorito de Mario? ¡El Kart-ucho!,5575
3569,¿Qué hace un personaje de Fallout después de una explosión? ¡Nuclear-lim-pieza!,5576
3570,¿Por qué a Kratos le gusta tanto la cocina? ¡Porque siempre está God of War-iendo!,5577
3571,¿Qué hace Ellie de The Last of Us en su tiempo libre? ¡Practica con el ar-colo!,5578
3572,¿Por qué los personajes de Animal Crossing siempre están tranquilos? ¡Porque llevan vida mullida!,5579
3573,¿Qué hace un personaje de Metal Gear Solid durante el invierno? ¡Sneak a la nieve!,5580
3574,¿Cuál es el pez favorito de Big el Gato en Sonic? ¡Pes-cuentos!,5581
3575,¿Qué hace Pikachu cuando llueve? ¡Manda un Trueno-luvo!,5582
3576,¿Qué hace un personaje de Overwatch después de la batalla? ¡Re-cooperación!,5583
3577,¿Cuál es el dulce favorito de Lara Croft? ¡Explorador-ones!,5584
3578,¿Qué hace Shulk para entrenar? ¡Basta entrenamiento-monado!,5585
3579,¿Por qué Samus nunca sufre estrés? ¡Porque siempre está Metroid-vial!,5586
3580,¿Qué hace Donkey Kong cuando visita el zoológico? ¡Bananos para los amigos!,5587
3581,¿Cómo celebra Kirby su cumpleaños? ¡Con una Gran-pom-bom fiesta!,5588
3582,¿Por qué Link lleva un reloj? ¡Para Zelda-horaciones perfectas!,5589
3583,¿Qué hace un personaje de Red Dead Redemption en su tiempo libre? ¡Duelos de vaquero!,5590
3584,¿Cuál es el monstruo favorito de los gamers en Halloween? ¡Los Boo de Mario!,5591
3585,¿Qué hace Sonic cuando le duele la cabeza? ¡Corre-vuelto al médico!,5592
3586,¿Por qué a Pikachu no le gustan las hamburguesas? ¡Porque es más de Pika-pequena comida!,5593
3587,¿Cómo se llama la comida favorita de los personajes de Tetris? ¡Comi-líneas!,5594
3588,¿Qué hace Mario cuando pierde su gorra? ¡Busca a Luigi en el ropera!,5595
3589,¿Por qué siempre es divertido jugar con Kirby? ¡Porque está lleno de sor-Prísmas!,5596
3590,¿Cuál es el deporte favorito de los personajes de FIFA? ¡Goleando todo el día!,5597
3591,¿Qué hace Sam Fisher en sus vacaciones? ¡Infiltraciones pacíficas!,5598
3592,¿Cómo se llama la tostadora favorita de un gamer? ¡La Tost-Nintendo!,5599
3593,¿Qué hace un personaje de Call of Duty después de una batalla? ¡Recarga sus energías!,5600
3594,¿Cuál es el medicamento favorito de Pikachu? ¡Los Voltios-gen!,5601
3595,¿Qué hace Lara Croft cuando necesita un descanso? ¡Exploración-meditación!,5602
3596,¿Por qué el personaje de Pac-Man no puede tomar café? ¡Porque siempre va a toda hostia!,5603
3597,¿Qué hace un jugador de League of Legends en un parque de atracciones? ¡Consigue todo su grupo de Campeones!,5604
3598,¿Cuál es el hobby favorito de Donkey Kong? ¡Escalar bananas!,5605
3599,¿Qué hace un personaje de Final Fantasy en su cumpleaños? ¡JRPG-partición!,5606
3600,¿Por qué Mario no teme a los fantasmas? ¡Porque ya ha Ghost-eado!,5607
3601,¿Qué hace Sonic para impresionar a los demás? ¡Demuestro su velocidad!,5608
3602,¿Cuál es la bebida favorita de Kratos? ¡God de vino!,5609
3603,¿Qué hace un personaje de Skyrim en sus días libres? ¡Explora nuevas quest-ciones!,5610
3604,¿Por qué los personajes de Super Smash Bros. siempre están en forma? ¡Porque siempre están en smash-cisión!,5611
3605,¿Qué hace un personaje de Assassin’s Creed en una boda? ¡Enlaza con un salto de fe!,5612
3606,¿Cuál es la herramienta favorita de Minecraft? ¡El pico voy-marte!,5613
3607,¿Qué hace Pikachu cuando necesita relajarse? ¡Se carga!,5614
3608,"¿Cuál es la rutina diaria de Master Chief? ¡Despliegue, batalla y recarga!",5615
3609,¿Qué hace Samus en un día lluvioso? ¡Plasmar-dilla para Metroid!,5616
3610,¿Cuál es el regalo favorito de un gamer? ¡Un nuevo joystick-stentaje!,5617
3611,¿Cómo se despide Snake de Metal Gear? ¡Nos vemos en la siguiente operación!,5618
3612,¿Qué hace un jugador de Among Us en una reunión familiar? ¡Descubre al impostor!,5619
3613,¿Cuál es el helado favorito de un personaje de The Legend of Zelda? ¡Zelda-nieve!,5620
3614,¿Qué hace Sonic cuando llega tarde? ¡Corre en fast-forward!,5621
3615,¿Cuál es el villano favorito de Donkey Kong? ¡King K. Rool!,5622
3616,¿Qué hace un personaje de Halo cuando le duele la cabeza? ¡Busca el Anillo de recuperación!,5623
3617,¿Cuál es el pasatiempo favorito de Mario? ¡Coleccionar monedas!,5624
3618,¿Qué hace Lara Croft cuando se enfrenta a un reto difícil? ¡Expira y recalcula!,5625
3619,¿Por qué a Sonic no le gustan las escaleras? ¡Porque prefiere los loopings!,5626
3620,¿Qué hace un personaje de FIFA cuando quiere bailar? ¡Practica su Celebration!,5627
3621,¿Cuál es el pájaro favorito de Banjo-Kazooie? ¡Kazooie!,5628
3622,¿Qué hace un jugador de Resident Evil después de un susto? ¡Guarda su partida!,5629
3623,¿Por qué al personaje de Minecraft le gustan tanto los gatos? ¡Porque siempre tiene compañía!,5630
3624,¿Por qué los robots nunca se cansan? ¡Porque siempre están recargados!,5631
3625,"¿Cómo se disculpa un robot? Dice, ""perdón por el bug.""",5632
3626,¿Qué hace un robot en la playa? ¡Robota!,5633
3627,¿Qué hace un robot en el jardín? ¡Planta bytes!,5634
3628,"¿Qué le dice un robot a otro robot al despedirse? ¡Adiós, amigo cibernético!",5635
3629,¿Cómo se llaman los robots detectives? Inspector Gadget.,5636
3630,¿Qué música les gusta a los robots? ¡Heavy metal!,5637
3631,¿Por qué los robots no juegan al escondite? Porque siempre se esconden en el mismo lugar: ¡El sistema operativo!,5638
3632,¿Cómo se llama el robot más educado? C-3PO-liglota.,5639
3633,¿Qué toma un robot cuando tiene sed? ¡Aceite de oliva!,5640
3634,"¿Qué dijo el robot cuando se cayó? ¡Oh no, he perdido bits!",5641
3635,¿Por qué los robots no pueden mentir? Porque siempre se les ve el chip de la verdad.,5642
3636,¿Qué hacen dos robots cuando se pelean? ¡Un cortocircuito!,5643
3637,¿Por qué los robots no van al mar? Porque les da miedo el salitre.,5644
3638,¿Cuál es el género musical favorito de un robot? ¡El electro!,5645
3639,¿Cómo sabe un robot si ha hecho un buen trabajo? ¡Le dan un chequeo de circuitería!,5646
3640,¿Qué hace un robot cuando pasa una prueba? ¡Lo celebra con un byte de pizza!,5647
3641,¿Cuál es la bebida favorita de un robot? ¡La limon(ada)!,5648
3642,¿Qué gana un robot al lograr algo? ¡Un megabyte!,5649
3643,¿Qué hace un robot cuando se siente solo? ¡Se conecta!,5650
3644,¿Cómo llama un robot a su madre? ¡Memoria RAM-a!,5651
3645,¿Por qué los robots no pueden tener secretos? Porque siempre se les escapa un bit.,5652
3646,¿Qué hace un robot en el gimnasio? ¡Levanta megabytes!,5653
3647,¿Qué hace un robot al descubrir algo nuevo? ¡Hace una copia de seguridad!,5654
3648,"¿Qué dice un robot para animarse? ¡Vamos, servidor, no te caigas!",5655
3649,¿Cuál es el postre favorito de un robot? ¡Tarta de bits!,5656
3650,¿Qué hace un robot cuando se enamora? ¡Envía señales de Wi-Fi!,5657
3651,¿Qué le dice un robot a otro cuando no entiende algo? ¡Vamos a procesarlo!,5658
3652,¿Qué programa de televisión les gusta a los robots? ¡Los datos de la tarde!,5659
3653,¿Qué hace un robot cuando se lastima? ¡Busca repuestos en la tienda online!,5660
3654,¿Por qué los robots no tienen miedo a la oscuridad? Porque siempre tienen un LED encendido.,5661
3655,¿Qué le dice un robot a su pareja? ¡Tú haces que mi disco duro lata más rápido!,5662
3656,¿Cuál es el animal favorito de un robot? ¡El panda de datos!,5663
3657,¿Qué hacen los robots los viernes por la noche? ¡Festejan con bytes y bits!,5664
3658,¿Qué le dijo un robot al psicólogo? ¡Tengo un cortocircuito emocional!,5665
3659,¿Cuál es el deporte favorito de los robots? ¡El fútbol mecánico!,5666
3660,¿Por qué los robots no pueden bailar salsa? Porque se les calienta el sistema.,5667
3661,¿Qué dice un robot cuando termina de trabajar? ¡Trabajo completo!,5668
3662,¿Cómo se peina un robot? ¡Con un pein-tele!,5669
3663,¿Qué le dice un robot a otro en Navidad? ¡Feliz sys-year!,5670
3664,¿Qué hace un robot al aprender algo nuevo? ¡Lo almacena en su base de datos!,5671
3665,"¿Por qué los robots no pueden tener mascotas? Porque no les gusta el ""perrismo"" de datos.",5672
3666,¿Qué usa un robot para ir al baño? ¡Un inodorobot!,5673
3667,¿Dónde guardan su dinero los robots? ¡En el banco de datos!,5674
3668,¿Por qué los robots no cuentan chistes malos? Porque no quieren dañar tu sistema operativo.,5675
3669,¿Qué hace un robot en el dentista? ¡Se revisa los circuitos!,5676
3670,¿Cómo llaman los robots a un desastre? ¡Un fallo del sistema!,5677
3671,¿Cómo se comunican dos robots? ¡A través de código binario!,5678
3672,¿Qué usaron los robots para navegar antes de Google Maps? ¡Mapas binarios!,5679
3673,¿Qué hace un robot en un restaurante? ¡Escanea el menú!,5680
3674,¿Qué dice un robot cuando se despierta? ¡Boot completado!,5681
3675,¿Cuál es el día favorito de un robot? ¡El día de la actualización!,5682
3676,¿Qué hace un robot cuando está triste? ¡Descarga un emotejo!,5683
3677,¿Por qué los robots no pueden ser chefs? Porque se les quema el CPU.,5684
3678,¿Qué dice un robot cuando termina un examen? ¡Carga finalizada!,5685
3679,¿Qué hace un robot en una biblioteca? ¡Lee datos!,5686
3680,¿Cómo llama un robot a su jefe? ¡Administrador del sistema!,5687
3681,¿Por qué los robots no juegan al ajedrez? Porque piensan demasiado rápido.,5688
3682,¿Qué programa de televisión ven los robots? ¡El show de los bytes!,5689
3683,¿Qué hace un robot cuando llega tarde? ¡Se sincroniza!,5690
3684,¿Por qué los robots no pueden contar historias de fantasmas? ¡Porque no asustan a nadie!,5691
3685,"¿Qué le dice un robot a otro cuando algo va mal? ¡Houston, tenemos un problema de hardware!",5692
3686,¿Cuál es el libro favorito de un robot? ¡El gran diccionario de datos!,5693
3687,"¿Qué hace un robot en una fiesta de cumpleaños? ¡Canta ""Feliz Reset""!",5694
3688,¿Cómo se llama el programa de ejercicios favorito de un robot? ¡Robofitness!,5695
3689,¿Por qué los robots no pueden jugar al baloncesto? Porque se les enredan los cables.,5696
3690,"¿Qué le dice un robot a otro cuando se ríe? ¡Hahaha, en binario!",5697
3691,¿Qué hace un robot para relajarse? ¡Escanea un paisaje!,5698
3692,¿Cómo invita un robot a una cita? ¡Te envío una solicitud inalámbrica!,5699
3693,¿Qué le dice un robot a su amigo en su cumpleaños? ¡Feliz bit-day!,5700
