Chistes,id
"- Y de postre tenemos, flan de huevo, flan de café, flan de chocolate , flan de ron, flan de vainilla... - Vaya. Deberíais tener alguna alternativa al flan - ¿Te refieres a tener un flan B? - ¿Eh? - ¿Qué?",3795
"Me encantan los mensajes de voz"". ""Yo los detesto"". ""Sí, esos también molan",3796
¿Qué hace un mudo bailando? Una mudanza,3797
"""Hola, busco trabajo"". ""¿Le interesa de jardinero?"". ""¿Dejar dinero? ¡Si lo que busco es trabajo!",3798
¿Qué le dice una impresora a otra? Esta hoja es tuya o es impresión mía.,3799
"¿Qué tal tu primer día de parkour?"". ""De futa madfre",3800
"Me acabo de tirar un pedo de esos silenciosos, ¿qué hago?"". ""Ahora nada, pero, cuando llegues a casa, cámbiale las pilas al audífono",3801
"Me han despedido"". ""¿Y qué vas a hacer?"". ""Croquetas"". ""Digo con tu vida"". ""Pues comerme unas croquetas",3802
"¿Me da un café con leche corto?"". ""Se ha roto la máquina, cambio",3803
"Buenas, quería una camiseta de un personaje inspirador"". ""¿Ghandi?"". ""No, mediani",3804
¿Sabes por qué no se puede discutir con un DJ? Porque siempre están cambiando de tema.,3805
"Pues la postura favorita de mi mujer en la cama es la del pez"". ""¿La del pez? Pues esa no la conozco"". ""Sí hombre. Se da la vuelta y... ¡nada!",3806
"Mamá, mamá, ¿cómo se explica que papá sea negro, tú blanca y yo amarillo?"". ""Mira chaval, si supieras la orgía que hubo ese día, lo que me extraña es que no ladres",3807
"Estoy saliendo con una chica que podría ser mi hija"". ""¿Sí? ¡Qué grande eres! ¡No sabes cómo me alegro! ¡Eres un verdadero tigre! Y dime: ¿quién es esa chica?"". ""Tu hija""",3808
"Ahora tengo que tener mucho cuidado con quedarme embarazada"". ""Pero ¡si tu marido se ha hecho la vasectomía!"". ""Por eso, por eso...",3809
Te cuento un chiste verde rápido? Una lechuga en una moto,3810
"Una anciana le dice a otra: ""Con los años, mi marido se ha convertido en una fiera en la cama"". ""¿Te hace el amor como un salvaje?"". ""No, se mea en las sábanas para marcar su territorio"".",3811
"""Perdone señor, esto es para una encuesta, ¿su mujer grita cuando hacen el amor?"". ""Pues sí, bastante"". ""¿Y lo hace durante, después, antes...?"". ""No, lo hace después, cuando me limpio la polla con las cortinas"".",3812
"Le dice un clítoris a otro: ""Oye, que me han dicho que ya no te corres"". ""¡Bah eso son las malas lenguas!"".",3813
"¿Cuál es el líquido más erótico? El agua caliente, porque pone los huevos duros y abre las almejas.",3814
"¿Qué le dice un mecánico a su mujer? ""¡Mercedes, benz y ponte A4 patas que te voy a echar un Volvo y nacerá un Clío, porque en esto del Saxo no hay quién Megane!"".",3815
¿Por qué los espejos no utilizan WhatsApp? Porque se reflejan en el pasado.,3816
"¿Qué le dice un pendrive a otro? ""Eres mi puerto USB de la vida"".",3817
Cómo se llama el campeón de programación? Juan Decódigo.,3818
Por qué los programadores siempre llevan una chaqueta? Porque en el código siempre hace frío.,3819
Cuál es el animal más peligroso de Internet? El mouse-tro.,3820
"Qué le dice un GIF animado a otro? ""Nos vemos en el próximo bucle"".",3821
Por qué los robots no tienen amigos? Porque son todos circuitos cerrados.,3822
Cómo se llama el primer superhéroe que apareció en Internet? Spider-Manual.,3823
"Qué le dice un altavoz a otro? ""Nos vemos en el sonido"".",3824
Por qué el libro de matemáticas se volvió un influencer? Porque tenía muchos seguidores.,3825
Por qué los cables de internet son tan tímidos? Porque siempre se esconden detrás de los routers.,3826
Cómo se llama el sobrino del ratón Mickey que sabe programar? ¡Data!,3827
Qué hace un celular en el gimnasio? ¡Ejercicios de flexión de aplicaciones!,3828
Por qué el robot no va al gimnasio? Porque ya está bien programado.,3829
Cómo llama un móvil a otro móvil? ¡Celular hermano!,3830
Qué hace un perro en el espacio? ¡Un dog-italizador!,3831
Por qué los peces no utilizan computadoras? Porque tienen miedo del spyware.,3832
Por qué el smartphone fue al psicólogo? Porque tenía problemas de conexión emocional.,3833
Qué le dijo el celular al enchufe? Eres mi media naranja.,3834
Cuál es el animal más tecnológico? ¡El mouse!,3835
Por qué el programador siempre está frío? Porque siempre está rodeado de ventiladores.,3836
Cómo se llama el hijo de un laptop y una tablet? ¡Un niño portátil!,3837
Cuál es el superhéroe favorito de un programador? ¡Ctrl + S (Guardar) Man!,3838
Qué le dijo un bit al otro? ¡Nos vemos en el byte!,3839
Por qué los robots no tienen hermanos? Porque son hijos únicos.,3840
Por qué las madres siempre ganan las discusiones? Porque tienen argumentos ¡para-madre-los!,3841
"Cuál es el animal más antiguo de la historia? La suegra, ¡porque siempre está en la prehistoria!",3842
"Papá, ¿qué se siente tener un hijo tan guapo? No sé hijo, pregúntale a tu abuelo...",3843
"Mamá, en el colegio me llaman Facebook. ¿Y tú qué les has dicho? ¡Me gusta!",3844
¿Cuál es el colmo de un jardinero? Tener hijos enraizados.,3845
"Mamá, en el colegio me llaman ""WhatsApp"". ¿Y tú qué les has dicho? ¡Última conexión a las 2 de la mañana!",3846
"¿Qué hace una abuela surfeando? ¡Tirar la tabla y decir ""mareo""!",3847
"Mamá, mamá, en el colegio me llaman ""Facebook"". ¿Y tú qué les has dicho? ¡Me gusta!",3848
¿Qué hace una abuela en una pelea de perros? Apostar por el de ojos azules.,3849
¿Por qué el libro de contabilidad fue al psicólogo? Porque tenía muchos desbalances emocionales.,3850
¿Qué hacen dos abogados en una fiesta? Forman un bufete de abogados.,3851
Por qué los carpinteros nunca se estresan? Porque siempre encuentran una solución a mano.,3852
"Qué le dijo el jefe al empleado que llegó tarde? ""¡Espero que esto no se repita!"".",3853
Por qué el jardinero siempre lleva dos pantalones? Porque tiene doble empleo.,3854
Qué hacen dos programadores cuando se encuentran en un bar? Intercambian bits de información.,3855
Por qué el fontanero es tan buen trabajador? Porque siempre está en tubos los detalles.,3856
Cuál es el animal favorito de los empleados de oficina? La rata de escritorio.,3857
Qué hace un electricista cuando se enoja? Tira chispas por la boca.,3858
Por qué los banqueros no son buenos en el fútbol? Porque siempre quieren hacer un gol de taquilla.,3859
Cuál es el día favorito de un programador? El código viernes.,3860
"Cuál es el pájaro más trabajador? El que hace todos los ""trinos"" en la oficina.",3861
Por qué el libro de historia tenía malas relaciones con los demás libros? Porque siempre vivía en el pasado.,3862
Qué hace un chef cuando tiene un mal día en la cocina? Se agarra de las sartenes.,3863
"Por qué los bomberos no pueden trabajar desde casa? Porque siempre tienen que estar ""in situ"".",3864
Y tú quejandote que persdiste tu celular en la peda (Hay una protesis de un pie botado),3865
Entrevistador: Por que deberiamos contratarte?  Yo: porque están contratando…,3866
Si me pagaron por subir memes (una persona muy feliz),3867
Imagen de Me gusta / Letra Y/ Foto de un té/ Foto de un amputado,3868
"Hoy se cumple un mes desde que me inscribí al gym y no veo resultados. Si esto sigue así, tendré que ir",3869
Por que el marisco viene del mar? porque si viniera de francia sería san francisco,3870
Que le dice una iguana a otra iguana? Somos iguanitos,3871
Cual es la parte favorita de halloween de un pedofilo? La entrega gratis,3872
Mi esposa me dijo que conectará con su parte femenina y entonces choqué el carro,3873
Por que los musulmanes odian el ajedrez? Porque la reina se puede mover libremente,3874
Cual es la parte favorita de un pedofilo de un juego de futbol? Antes del primer periodo,3875
Saben cual fue el animal que se subió de ultimas al arca de Noe? El camello,3876
Cual edificio cae primero ? 911,3877
Que tiene 50 piernas y no camina? 50 paraliticos,3878
cual es la diferencia entre un mexicano y jesucristo? Jesucristo no tenia el tatuaje de un mexicano,3879
"que es mas duro que clavar 20 bebes a un arbol? Clavar un bebe a 20 arboles, y que es mas duro que eso? El bicho mio mientras lo hago",3880
Cual es el lugar favorito de un niño en siria? El cielo,3881
Digale a su mamá que se eche una pomadita que ayer se la deje hinchada,3882
Cual es el colmo de aladdin? Que amanezca de malgenio,3883
Que hace un negro con un cinturon blanco? Una oreo,3884
Que hace un yogurt en el gimnasio? Yoga,3885
Un león comió jabón y ahora espuma,3886
Por qué los golfistas siempre llevan 2 pantalones? Por si tienen un hoyo en uno,3887
Sabes por que los negros parecen monos? Porque son negros,3888
Que hacen 2 vagabundos peleando con cartones? Pelea de almohadas,3889
Llegó un pastor alemán... ... y nadie entendió la misa.,3890
"Las mujeres no son inferiores a los hombres, simplemente los hombres les ganan en todo",3891
Como se despiden los científicos? -Ácido un placer xdxd,3892
Cómo se saludan los jaguares? Jaguar you Jsjsj,3893
Qué le dice una impresora a otra? Esa hoja es tuya o es impresión mía,3894
"Juez - ¿Cómo se declara el acusado?Acusado - Indecente… Juez - Es ""inocente"" Acusado - Oh... Está bien, gracias. Adiós. Juez - Raios, otro más que se me va xdxdxd",3895
Erase una vez un barco pirata y otro original.,3896
Cual es la diferencia entre un veneco en el transmilenio y un perro pidiendo comida en la calle? Que el perro es más limpio,3897
Van dos putas en una moto y se cae la economía argentina,3898
por que una niña sin piernas no puede jugar futbol? Porque es mujer,3899
Habia un perro que se llamaba calcetin salio a la calle y se lo pusieron,3900
cual es el numero que no está a la venta? Pues el NOventa,3901
q le dice un molusco a otro molusco? Mira como lusco,3902
A Batman le dicen la hamburguesa sencilla porque no tiene papas.,3903
Porque sacaron al perro que se metió al circo 😂😂 porque se metió,3904
cada tres pasos en Liniers te dicen que se te cayó la facha,3905
Saben como una mujer se enteró que su marido le era infiel? Porque encontró pintalabios de otra mujer en los nudillos del marido.,3906
Sabéis a que se debe la oscuridad en el fondo del mar? Porque allí acaban todos los negros que no saben nadar.,3907
"Las olimpiadas se están celebrado en España? Porque salgo a la calle y solo veo chinos, negros y moros.",3908
"Cuando se me cayó mi primer diente, se me cayeron 3 a la vez, la que conducía era mi madre.",3909
Que es lo mas duro en el accidente de un autobús escolar? La polla de Michael Jakson,3910
En que se diferencia un rabino y un sacerdote? En que le rabino lo corta y el sacerdote lo chupa.,3911
Un zombie vegano solo se comería a los paralíticos?,3912
Si unos zombies llegan a tu casa zombienvenido? Jajajaja y si llega un zombie nazi zombyin?,3913
Sabéis porque las mujeres tiene las manos mas pequeñas que los hombres? Para lavar bien los vasos.,3914
"Un suicida es una persona que tiene planeado suicidarse. Entonces si un suicida se suicida, es un suicida mas? O un suicida menos?",3915
Sabéis porque la reina en el ajedrez se puede mover con tanta libertad? Porque el tablero parece el suelo de la cocina.,3916
"Yo no soy homófobo ni nada, de hecho tengo muchos amigos gays que son muy graciosos, con los que me río muchísimo, de verdad me parto el culo con ellos.",3917
Que es una mujer embarazada de 3 niñas? Un pack de limpieza,3918
Que se le pasa por la cabeza a una mujer musulmana que es infiel? Una piedra.,3919
"Una pregunta para todos los racistas, de verdad que os pasa? Que tenéis en contra de los negro? Yo un bate.",3920
"No entiendo porque mi madre se queja cuando mi padre se lleva el trabajo a casa, pero tampoco es para tanto, tiene que entender que es boxeador.",3921
El otro día me detuvieron por supuestamente venderle droga a niños. Que se esperaban que la de gratis?,3922
Cual es el órgano mas caliente de una mujer muerta? Mi polla.,3923
La pedofilia no existiría si no existirían niños tan guapos.,3924
Saben porque los hombres homosexuales viven mas que los heterosexuales? Porque comen mas sano.,3925
"Confiman que ninguna selección de Africa jugará el Mundial 2022 ya que todos los jugadores con capacidad de saltar, correr y nadar se encuentran en Francia.",3926
"Saben porque una mujer ciega, sorda y sin brazos no puede conducir bien? Porque es mujer.",3927
"Para todas las mujeres que sus maridos les pegan cuando llegan a casa borrachos después de salir de fiesta, eso tiene fácil solución, que les peguen antes de irse.",3928
Saben lo importante que es lavar los juguetes sexuales? Por eso los curas inventaron el bautismo.,3929
"dice un espermatozoide: Falta mucho para el ovulo? Bro, estamos en el tubo de un escape de un porsche 911 sally especial",3930
Darle un abrazo a un cura es como abrir una caja sorpresa. Nunca sabes que te va a tocar.,3931
Yo cinco segundos despues de conocer a un tipo en linea ( mevan a robar los organos ): Panas {Gatos bebes dandose la mano},3932
Cuando juegas una partida online y tu amigo que murio te empieza a decir que hacer {un cadaver abrazando a un militar},3933
Pq en USA los chicos son mas inteligentes? Porque se matan estudiando,3934
ustedes saben de que color era el carro de Lady Di? Negro estampado,3935
Que le dijo el edificio del norte al edificio del sur? hablamos luego que acabo de agarrar un avion ,3936
"Papa estoy embarazada. Que? Como? Tranquilo, no es tuyo. Hp no me asuste asi",3937
A donde fue la niña despues de la explosión? a todas partes,3938
"Hijo juguemos a una adivinanza, que tiene 4 patas y no esta vivo? Una silla? No, es Toby",3939
Que tienen en comun una mujer y un tornado? Que? Que al inicio chupan mucho pero al final se llevan la casa,3940
Donde se sienta un judio de tez oscura? En la parte de atras de la camara de gas,3941
Porque la niña sin piernas no juega futbol? Por que? Porque es mujer,3942
Como evitas que te asalte un grupo de brasileños? Le lanzas con una bola de futbol,3943
Saben por que no me gusta ir a Hooters? Porque 2 cosas que no soporto son la cosificación de la mujer y comer con el pito parado,3944
"Ayer mi mamá me castigo 3 dias porque vio la pelicula de los 3 cerditos. Papi me castigo por 8 dias cuando vió Rapidos y furiosos 8. Uy, no me digan eso que mi papá vio anoche 101 Dalmatas",3945
Que hace un granjero con una vaca? Que? So,3946
"Doc: Feliz Navidad. No mame doc, estamos en octubre. Doc: jajajaja a Diciemebre no llegas",3947
Si vas a preguntar algo siempre preguntale al dos o al tres? Porque? Porque uno nunca sabe,3948
Tu sabes porque llora la pizza? Por que? Porque la pizzaron ,3949
"Tu mamá es tan gorda, que usa niños epilepticos de vibrador",3950
Por que cuchillo y tenedor van al hospital? Por que? Porque cuchara sopera,3951
"Cual es la peor combinacion de enfermedades? La diarrea y el alzheimer, imaginate correr y no recordar para que?",3952
Que hacen los girasoles cuando tienen frio en las piernas? Que? Se compran plantalones,3953
Cual es el oso que cuenta chistes? El chistOSO,3954
"No cabe duda, y duda se fue caminando",3955
Por que sacaron al perro del circo? Porque se metio,3956
Como se le llama a los changos sin panza? Chinpancé,3957
ustedes saben cual es el animal mas tonto de la selva? El oso polar. Por que? Pues porque esta en la selva,3958
Quien es mas grande? Un niño de un año o un pollo de un año? El pollo porque tiene un año y pico,3959
Que dijo Bob el constructor cuando se le perdio su camion? Y mi camion,3960
ustedes saben donde bailan los ciegos? En la pista de braile,3961
"En que se parece un huevo, un avion, y un tornillo. En que el huevo y el avion se estrellan. Y el tornillo? te lo acomodo en el fondillo",3962
de que murio el hombre que dormia en la cama de piedra? De que? De un almohadazo,3963
Que le dice un piojo a un calvo? No te agaches que me caigo,3964
Que hace un taco en una cama? Tacostado,3965
Tu sabes que le dijo un dos a un cero? No lo se. Veinte conmigo,3966
Cual es el hermano mayor de Pinocho? Pinonueve,3967
Como se dice veloz en chino? xiuuuum,3968
Tu sabes por que melon y melames compraron sillas? Porque melon siempre estaba sentado y melames es el que siempre esta parado,3969
Tu sabes cual s el unico pez que da leche? El pez-on,3970
Por que la reina es la que tiene mas movimientos en el ajedrez? Porque el tablero se parece al piso de la cocina,3971
Tu sabes que hace un ginecologo sordo? Lee los labios,3972
"El perro de mi novia se murió, entonces le compre uno identico, Ella me grito: Que voy a hacer con dos perros muertos? ",3973
